,id_x,firstName,lastName,adp,projectedPoints,positionRank,slotName,teamName,lineupStatus,byeWeek
1057,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1056,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1055,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1054,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1053,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1052,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1051,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1050,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1049,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1048,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1047,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1064,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1066,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1005,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1067,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1166,82dc55fd-d57b-4a41-89be-099834a70d46,Jacques,Patrick,-,1.8937260770855713,,RB,,,
1117,f34a1f70-7839-4afa-8429-82163f1c375f,Darius,Bradwell,-,1.8937260770855713,,RB,Carolina Panthers,,
1093,5bff4f51-3bfa-4cda-b954-aca62db31497,JaQuan,Hardy,-,1.8937260770855713,,RB,Dallas Cowboys,,
1081,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1080,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1079,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1078,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1077,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1076,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1075,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1074,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1073,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1072,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1071,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1070,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1069,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1068,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1046,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1045,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1044,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1043,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1022,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1021,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1020,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1019,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1018,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1017,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1016,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1015,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1014,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1013,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1012,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1011,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1010,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1009,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1008,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1007,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1006,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1023,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1024,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1025,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1035,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1042,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1041,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1040,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1039,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
912,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
1037,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1036,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1034,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1026,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1033,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1032,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1031,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1030,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1029,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1028,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
1027,fb9b8ff0-bbe4-4272-9e17-8880942b7167,Josh,Johnson,-,1.8937260770855713,,RB,Seattle Seahawks,,
913,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
907,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
911,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
540,dfaeab02-0578-42d5-a06c-8e11e196dd88,Khari,Blasingame,-,1.8937260770855713,,RB,Chicago Bears,,
728,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
727,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
726,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
725,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
724,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
723,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
722,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
721,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
720,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
719,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
718,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
717,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
716,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
715,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
714,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
713,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
712,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
711,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
710,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
709,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
708,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
707,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
706,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
705,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
704,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
729,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
730,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
731,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
745,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
572,a1a9081a-ae30-4ccf-ba05-f487cc66d664,Mekhi,Sargent,-,1.8937260770855713,,RB,Jacksonville Jaguars,,
755,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
754,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
753,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
752,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
751,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
750,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
749,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
748,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
910,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
746,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
744,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
732,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
743,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
742,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
741,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
740,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
739,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
738,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
737,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
736,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
735,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
734,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
733,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
703,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
702,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
701,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
660,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
671,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
670,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
669,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
668,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
667,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
666,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
665,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
664,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
663,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
662,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
661,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
659,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
673,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
658,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
657,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
656,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
655,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
654,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
653,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
652,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
651,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
650,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
649,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
648,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
672,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
674,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
700,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
688,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
699,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
698,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
697,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
696,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
695,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
694,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
693,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
692,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
691,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
690,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
689,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
687,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
675,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
686,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
685,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
684,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
683,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
682,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
681,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
680,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
679,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
678,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
677,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
676,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
559,3ad2bb30-e3d7-4648-b1cc-68a24d50abb1,Scottie,Phillips,-,1.8937260770855713,,RB,Houston Texans,,
747,fa024a0b-ef6a-4f04-9392-a7a3ed4f7b15,Josh,Johnson,-,1.8937260770855713,,QB,Denver Broncos,,
870,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
891,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
863,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
862,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
861,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
892,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
860,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
859,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
858,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
857,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
856,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
855,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
854,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
853,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
852,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
851,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
850,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
893,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
849,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
848,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
847,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
